crop,modelname,train_genotype,test_genotype,collectiondate,genotype,individual_id,img_name,IoU
wheat,U-NET,second_half,11,2,11,1,2_11_1.jpg,0.7075714
wheat,U-NET,second_half,11,2,11,10,2_11_10.jpg,0.86255413
wheat,U-NET,second_half,11,2,11,10,2_11_10_aug1.jpg,0.8174368
wheat,U-NET,second_half,11,2,11,10,2_11_10_aug2.jpg,0.84377265
wheat,U-NET,second_half,11,2,11,10,2_11_10_aug3.jpg,0.8478574
wheat,U-NET,second_half,11,2,11,10,2_11_10_aug4.jpg,0.86328614
wheat,U-NET,second_half,11,2,11,10,2_11_10_aug5.jpg,0.648246
wheat,U-NET,second_half,11,2,11,1,2_11_1_aug1.jpg,0.6819311
wheat,U-NET,second_half,11,2,11,1,2_11_1_aug2.jpg,0.6960214
wheat,U-NET,second_half,11,2,11,1,2_11_1_aug3.jpg,0.74
wheat,U-NET,second_half,11,2,11,1,2_11_1_aug4.jpg,0.711018
wheat,U-NET,second_half,11,2,11,1,2_11_1_aug5.jpg,0.69644254
wheat,U-NET,second_half,11,2,11,5,2_11_5.jpg,0.5310577
wheat,U-NET,second_half,11,2,11,5,2_11_5_aug1.jpg,0.5966052
wheat,U-NET,second_half,11,2,11,5,2_11_5_aug2.jpg,0.49389103
wheat,U-NET,second_half,11,2,11,5,2_11_5_aug3.jpg,0.53537506
wheat,U-NET,second_half,11,2,11,5,2_11_5_aug4.jpg,0.54801226
wheat,U-NET,second_half,11,2,11,5,2_11_5_aug5.jpg,0.5461527
wheat,U-NET,second_half,11,3,11,1,3_11_1.jpg,0.8848485
wheat,U-NET,second_half,11,3,11,10,3_11_10.jpg,0.8589168
wheat,U-NET,second_half,11,3,11,10,3_11_10_aug1.jpg,0.86412716
wheat,U-NET,second_half,11,3,11,10,3_11_10_aug2.jpg,0.89166933
wheat,U-NET,second_half,11,3,11,10,3_11_10_aug3.jpg,0.86276037
wheat,U-NET,second_half,11,3,11,10,3_11_10_aug4.jpg,0.8543762
wheat,U-NET,second_half,11,3,11,10,3_11_10_aug5.jpg,0.8634308
wheat,U-NET,second_half,11,3,11,1,3_11_1_aug1.jpg,0.88377535
wheat,U-NET,second_half,11,3,11,1,3_11_1_aug2.jpg,0.87734574
wheat,U-NET,second_half,11,3,11,1,3_11_1_aug3.jpg,0.8405283
wheat,U-NET,second_half,11,3,11,1,3_11_1_aug4.jpg,0.8825254
wheat,U-NET,second_half,11,3,11,1,3_11_1_aug5.jpg,0.8898687
wheat,U-NET,second_half,11,3,11,5,3_11_5.jpg,0.87908584
wheat,U-NET,second_half,11,3,11,5,3_11_5_aug1.jpg,0.8748507
wheat,U-NET,second_half,11,3,11,5,3_11_5_aug2.jpg,0.87272483
wheat,U-NET,second_half,11,3,11,5,3_11_5_aug3.jpg,0.8475911
wheat,U-NET,second_half,11,3,11,5,3_11_5_aug4.jpg,0.86717296
wheat,U-NET,second_half,11,3,11,5,3_11_5_aug5.jpg,0.87533265
wheat,U-NET,second_half,11,4,11,1,4_11_1.jpg,0.8820559
wheat,U-NET,second_half,11,4,11,10,4_11_10.jpg,0.8802376
wheat,U-NET,second_half,11,4,11,10,4_11_10_aug1.jpg,0.8755406
wheat,U-NET,second_half,11,4,11,10,4_11_10_aug2.jpg,0.875522
wheat,U-NET,second_half,11,4,11,10,4_11_10_aug3.jpg,0.8120826
wheat,U-NET,second_half,11,4,11,10,4_11_10_aug4.jpg,0.87962663
wheat,U-NET,second_half,11,4,11,10,4_11_10_aug5.jpg,0.8300383
wheat,U-NET,second_half,11,4,11,1,4_11_1_aug1.jpg,0.88758886
wheat,U-NET,second_half,11,4,11,1,4_11_1_aug2.jpg,0.8884775
wheat,U-NET,second_half,11,4,11,1,4_11_1_aug3.jpg,0.85974336
wheat,U-NET,second_half,11,4,11,1,4_11_1_aug4.jpg,0.8924238
wheat,U-NET,second_half,11,4,11,1,4_11_1_aug5.jpg,0.5969902
wheat,U-NET,second_half,11,4,11,5,4_11_5.jpg,0.78301245
wheat,U-NET,second_half,11,4,11,5,4_11_5_aug1.jpg,0.75406826
wheat,U-NET,second_half,11,4,11,5,4_11_5_aug2.jpg,0.8700633
wheat,U-NET,second_half,11,4,11,5,4_11_5_aug3.jpg,0.8533454
wheat,U-NET,second_half,11,4,11,5,4_11_5_aug4.jpg,0.8564239
wheat,U-NET,second_half,11,4,11,5,4_11_5_aug5.jpg,0.79724216
wheat,U-NET,second_half,11,5,11,1,5_11_1.jpg,0.89473224
wheat,U-NET,second_half,11,5,11,10,5_11_10.jpg,0.9095322
wheat,U-NET,second_half,11,5,11,10,5_11_10_aug1.jpg,0.9116594
wheat,U-NET,second_half,11,5,11,10,5_11_10_aug2.jpg,0.9074094
wheat,U-NET,second_half,11,5,11,10,5_11_10_aug3.jpg,0.90110373
wheat,U-NET,second_half,11,5,11,10,5_11_10_aug4.jpg,0.91138405
wheat,U-NET,second_half,11,5,11,10,5_11_10_aug5.jpg,0.3616149
wheat,U-NET,second_half,11,5,11,1,5_11_1_aug1.jpg,0.89022267
wheat,U-NET,second_half,11,5,11,1,5_11_1_aug2.jpg,0.8899115
wheat,U-NET,second_half,11,5,11,1,5_11_1_aug3.jpg,0.9033306
wheat,U-NET,second_half,11,5,11,1,5_11_1_aug4.jpg,0.89975226
wheat,U-NET,second_half,11,5,11,1,5_11_1_aug5.jpg,0.88810885
wheat,U-NET,second_half,11,5,11,5,5_11_5.jpg,0.8087186
wheat,U-NET,second_half,11,5,11,5,5_11_5_aug1.jpg,0.84534913
wheat,U-NET,second_half,11,5,11,5,5_11_5_aug2.jpg,0.8299063
wheat,U-NET,second_half,11,5,11,5,5_11_5_aug3.jpg,0.77840906
wheat,U-NET,second_half,11,5,11,5,5_11_5_aug4.jpg,0.8098027
wheat,U-NET,second_half,11,5,11,5,5_11_5_aug5.jpg,0.80772287
wheat,U-NET,second_half,12,1,12,1,1_12_1.jpg,0.91802704
wheat,U-NET,second_half,12,1,12,10,1_12_10.jpg,0.8547628
wheat,U-NET,second_half,12,1,12,10,1_12_10_aug1.jpg,0.87006277
wheat,U-NET,second_half,12,1,12,10,1_12_10_aug2.jpg,0.32031843
wheat,U-NET,second_half,12,1,12,10,1_12_10_aug3.jpg,0.8064395
wheat,U-NET,second_half,12,1,12,10,1_12_10_aug4.jpg,0.8529518
wheat,U-NET,second_half,12,1,12,10,1_12_10_aug5.jpg,0.8675617
wheat,U-NET,second_half,12,1,12,1,1_12_1_aug1.jpg,0.9167244
wheat,U-NET,second_half,12,1,12,1,1_12_1_aug2.jpg,0.9185685
wheat,U-NET,second_half,12,1,12,1,1_12_1_aug3.jpg,0.89557123
wheat,U-NET,second_half,12,1,12,1,1_12_1_aug4.jpg,0.9195503
wheat,U-NET,second_half,12,1,12,1,1_12_1_aug5.jpg,0.91593385
wheat,U-NET,second_half,12,1,12,5,1_12_5.jpg,0.878882
wheat,U-NET,second_half,12,1,12,5,1_12_5_aug1.jpg,0.87089264
wheat,U-NET,second_half,12,1,12,5,1_12_5_aug2.jpg,0.87558323
wheat,U-NET,second_half,12,1,12,5,1_12_5_aug3.jpg,0.8732212
wheat,U-NET,second_half,12,1,12,5,1_12_5_aug4.jpg,0.8751619
wheat,U-NET,second_half,12,1,12,5,1_12_5_aug5.jpg,0.8790443
wheat,U-NET,second_half,12,2,12,1,2_12_1.jpg,0.91931397
wheat,U-NET,second_half,12,2,12,10,2_12_10.jpg,0.8905343
wheat,U-NET,second_half,12,2,12,10,2_12_10_aug1.jpg,0.8794513
wheat,U-NET,second_half,12,2,12,10,2_12_10_aug2.jpg,0.8843831
wheat,U-NET,second_half,12,2,12,10,2_12_10_aug3.jpg,0.866782
wheat,U-NET,second_half,12,2,12,10,2_12_10_aug4.jpg,0.8957126
wheat,U-NET,second_half,12,2,12,10,2_12_10_aug5.jpg,0.888075
wheat,U-NET,second_half,12,2,12,1,2_12_1_aug1.jpg,0.9083099
wheat,U-NET,second_half,12,2,12,1,2_12_1_aug2.jpg,0.91156363
wheat,U-NET,second_half,12,2,12,1,2_12_1_aug3.jpg,0.90073144
wheat,U-NET,second_half,12,2,12,1,2_12_1_aug4.jpg,0.91371846
wheat,U-NET,second_half,12,2,12,1,2_12_1_aug5.jpg,0.91008055
wheat,U-NET,second_half,12,2,12,5,2_12_5.jpg,0.87566805
wheat,U-NET,second_half,12,2,12,5,2_12_5_aug1.jpg,0.8705196
wheat,U-NET,second_half,12,2,12,5,2_12_5_aug2.jpg,0.7967742
wheat,U-NET,second_half,12,2,12,5,2_12_5_aug3.jpg,0.70639616
wheat,U-NET,second_half,12,2,12,5,2_12_5_aug4.jpg,0.87953514
wheat,U-NET,second_half,12,2,12,5,2_12_5_aug5.jpg,0.8525241
wheat,U-NET,second_half,12,3,12,1,3_12_1.jpg,0.88817203
wheat,U-NET,second_half,12,3,12,10,3_12_10.jpg,0.8807054
wheat,U-NET,second_half,12,3,12,10,3_12_10_aug1.jpg,0.8716263
wheat,U-NET,second_half,12,3,12,10,3_12_10_aug2.jpg,0.8666667
wheat,U-NET,second_half,12,3,12,10,3_12_10_aug3.jpg,0.8376307
wheat,U-NET,second_half,12,3,12,10,3_12_10_aug4.jpg,0.87001735
wheat,U-NET,second_half,12,3,12,10,3_12_10_aug5.jpg,0.8454891
wheat,U-NET,second_half,12,3,12,1,3_12_1_aug1.jpg,0.87769365
wheat,U-NET,second_half,12,3,12,1,3_12_1_aug2.jpg,0.8795606
wheat,U-NET,second_half,12,3,12,1,3_12_1_aug3.jpg,0.88231814
wheat,U-NET,second_half,12,3,12,1,3_12_1_aug4.jpg,0.8948908
wheat,U-NET,second_half,12,3,12,1,3_12_1_aug5.jpg,0.8205488
wheat,U-NET,second_half,12,3,12,5,3_12_5.jpg,0.8241688
wheat,U-NET,second_half,12,3,12,5,3_12_5_aug1.jpg,0.83736473
wheat,U-NET,second_half,12,3,12,5,3_12_5_aug2.jpg,0.8263091
wheat,U-NET,second_half,12,3,12,5,3_12_5_aug3.jpg,0.8164842
wheat,U-NET,second_half,12,3,12,5,3_12_5_aug4.jpg,0.82134867
wheat,U-NET,second_half,12,3,12,5,3_12_5_aug5.jpg,0.82657295
wheat,U-NET,second_half,12,4,12,1,4_12_1.jpg,0.8562646
wheat,U-NET,second_half,12,4,12,10,4_12_10.jpg,0.8920126
wheat,U-NET,second_half,12,4,12,10,4_12_10_aug1.jpg,0.89008677
wheat,U-NET,second_half,12,4,12,10,4_12_10_aug2.jpg,0.88349515
wheat,U-NET,second_half,12,4,12,10,4_12_10_aug3.jpg,0.8868172
wheat,U-NET,second_half,12,4,12,10,4_12_10_aug4.jpg,0.8899396
wheat,U-NET,second_half,12,4,12,10,4_12_10_aug5.jpg,0.90376675
wheat,U-NET,second_half,12,4,12,1,4_12_1_aug1.jpg,0.86535615
wheat,U-NET,second_half,12,4,12,1,4_12_1_aug2.jpg,0.8547297
wheat,U-NET,second_half,12,4,12,1,4_12_1_aug3.jpg,0.826441
wheat,U-NET,second_half,12,4,12,1,4_12_1_aug4.jpg,0.8530474
wheat,U-NET,second_half,12,4,12,1,4_12_1_aug5.jpg,0.85225886
wheat,U-NET,second_half,12,4,12,5,4_12_5.jpg,0.8689967
wheat,U-NET,second_half,12,4,12,5,4_12_5_aug1.jpg,0.8699071
wheat,U-NET,second_half,12,4,12,5,4_12_5_aug2.jpg,0.85795724
wheat,U-NET,second_half,12,4,12,5,4_12_5_aug3.jpg,0.85979974
wheat,U-NET,second_half,12,4,12,5,4_12_5_aug4.jpg,0.8761293
wheat,U-NET,second_half,12,4,12,5,4_12_5_aug5.jpg,0.8781561
wheat,U-NET,second_half,12,5,12,1,5_12_1.jpg,0.92177755
wheat,U-NET,second_half,12,5,12,10,5_12_10.jpg,0.91762817
wheat,U-NET,second_half,12,5,12,10,5_12_10_aug1.jpg,0.91791964
wheat,U-NET,second_half,12,5,12,10,5_12_10_aug2.jpg,0.89187425
wheat,U-NET,second_half,12,5,12,10,5_12_10_aug3.jpg,0.8978589
wheat,U-NET,second_half,12,5,12,10,5_12_10_aug4.jpg,0.9113157
wheat,U-NET,second_half,12,5,12,10,5_12_10_aug5.jpg,0.91733
wheat,U-NET,second_half,12,5,12,1,5_12_1_aug1.jpg,0.91849494
wheat,U-NET,second_half,12,5,12,1,5_12_1_aug2.jpg,0.9201912
wheat,U-NET,second_half,12,5,12,1,5_12_1_aug3.jpg,0.9125864
wheat,U-NET,second_half,12,5,12,1,5_12_1_aug4.jpg,0.91977805
wheat,U-NET,second_half,12,5,12,1,5_12_1_aug5.jpg,0.5694598
wheat,U-NET,second_half,12,5,12,5,5_12_5.jpg,0.92469877
wheat,U-NET,second_half,12,5,12,5,5_12_5_aug1.jpg,0.92844224
wheat,U-NET,second_half,12,5,12,5,5_12_5_aug2.jpg,0.92464393
wheat,U-NET,second_half,12,5,12,5,5_12_5_aug3.jpg,0.91159016
wheat,U-NET,second_half,12,5,12,5,5_12_5_aug4.jpg,0.9163459
wheat,U-NET,second_half,12,5,12,5,5_12_5_aug5.jpg,0.9291956
wheat,U-NET,second_half,13,1,13,1,1_13_1.jpg,0.914077
wheat,U-NET,second_half,13,1,13,10,1_13_10.jpg,0.8843919
wheat,U-NET,second_half,13,1,13,10,1_13_10_aug1.jpg,0.869246
wheat,U-NET,second_half,13,1,13,10,1_13_10_aug2.jpg,0.87467825
wheat,U-NET,second_half,13,1,13,10,1_13_10_aug3.jpg,0.8737495
wheat,U-NET,second_half,13,1,13,10,1_13_10_aug4.jpg,0.8829894
wheat,U-NET,second_half,13,1,13,10,1_13_10_aug5.jpg,0.8870584
wheat,U-NET,second_half,13,1,13,1,1_13_1_aug1.jpg,0.9235432
wheat,U-NET,second_half,13,1,13,1,1_13_1_aug2.jpg,0.9059103
wheat,U-NET,second_half,13,1,13,1,1_13_1_aug3.jpg,0.9073752
wheat,U-NET,second_half,13,1,13,1,1_13_1_aug4.jpg,0.912721
wheat,U-NET,second_half,13,1,13,1,1_13_1_aug5.jpg,0.91112477
wheat,U-NET,second_half,13,1,13,5,1_13_5.jpg,0.9062356
wheat,U-NET,second_half,13,1,13,5,1_13_5_aug1.jpg,0.9011668
wheat,U-NET,second_half,13,1,13,5,1_13_5_aug2.jpg,0.89660704
wheat,U-NET,second_half,13,1,13,5,1_13_5_aug3.jpg,0.88236624
wheat,U-NET,second_half,13,1,13,5,1_13_5_aug4.jpg,0.90873384
wheat,U-NET,second_half,13,1,13,5,1_13_5_aug5.jpg,0.8913858
wheat,U-NET,second_half,13,2,13,1,2_13_1.jpg,0.7034751
wheat,U-NET,second_half,13,2,13,10,2_13_10.jpg,0.7353952
wheat,U-NET,second_half,13,2,13,10,2_13_10_aug1.jpg,0.7875318
wheat,U-NET,second_half,13,2,13,10,2_13_10_aug2.jpg,0.60561967
wheat,U-NET,second_half,13,2,13,10,2_13_10_aug3.jpg,0.6246238
wheat,U-NET,second_half,13,2,13,10,2_13_10_aug4.jpg,0.7235335
wheat,U-NET,second_half,13,2,13,10,2_13_10_aug5.jpg,0.91863555
wheat,U-NET,second_half,13,2,13,1,2_13_1_aug1.jpg,0.6710986
wheat,U-NET,second_half,13,2,13,1,2_13_1_aug2.jpg,0.6677857
wheat,U-NET,second_half,13,2,13,1,2_13_1_aug3.jpg,0.26700285
wheat,U-NET,second_half,13,2,13,1,2_13_1_aug4.jpg,0.69163877
wheat,U-NET,second_half,13,2,13,1,2_13_1_aug5.jpg,0.7219695
wheat,U-NET,second_half,13,2,13,5,2_13_5.jpg,0.15780562
wheat,U-NET,second_half,13,2,13,5,2_13_5_aug1.jpg,0.13485831
wheat,U-NET,second_half,13,2,13,5,2_13_5_aug2.jpg,0.5840856
wheat,U-NET,second_half,13,2,13,5,2_13_5_aug3.jpg,0.0
wheat,U-NET,second_half,13,2,13,5,2_13_5_aug4.jpg,0.10458404
wheat,U-NET,second_half,13,2,13,5,2_13_5_aug5.jpg,0.27269694
wheat,U-NET,second_half,13,3,13,1,3_13_1.jpg,0.9105357
wheat,U-NET,second_half,13,3,13,10,3_13_10.jpg,0.9068142
wheat,U-NET,second_half,13,3,13,10,3_13_10_aug1.jpg,0.89805824
wheat,U-NET,second_half,13,3,13,10,3_13_10_aug2.jpg,0.906954
wheat,U-NET,second_half,13,3,13,10,3_13_10_aug3.jpg,0.89754176
wheat,U-NET,second_half,13,3,13,10,3_13_10_aug4.jpg,0.90667444
wheat,U-NET,second_half,13,3,13,10,3_13_10_aug5.jpg,0.8937549
wheat,U-NET,second_half,13,3,13,1,3_13_1_aug1.jpg,0.91645706
wheat,U-NET,second_half,13,3,13,1,3_13_1_aug2.jpg,0.9166065
wheat,U-NET,second_half,13,3,13,1,3_13_1_aug3.jpg,0.91783315
wheat,U-NET,second_half,13,3,13,1,3_13_1_aug4.jpg,0.9100482
wheat,U-NET,second_half,13,3,13,1,3_13_1_aug5.jpg,0.90853983
wheat,U-NET,second_half,13,3,13,5,3_13_5.jpg,0.822803
wheat,U-NET,second_half,13,3,13,5,3_13_5_aug1.jpg,0.893542
wheat,U-NET,second_half,13,3,13,5,3_13_5_aug2.jpg,0.80260783
wheat,U-NET,second_half,13,3,13,5,3_13_5_aug3.jpg,0.8858684
wheat,U-NET,second_half,13,3,13,5,3_13_5_aug4.jpg,0.9011161
wheat,U-NET,second_half,13,3,13,5,3_13_5_aug5.jpg,0.8085795
wheat,U-NET,second_half,13,4,13,1,4_13_1.jpg,0.8867647
wheat,U-NET,second_half,13,4,13,10,4_13_10.jpg,0.90816325
wheat,U-NET,second_half,13,4,13,10,4_13_10_aug1.jpg,0.90379745
wheat,U-NET,second_half,13,4,13,10,4_13_10_aug2.jpg,0.89966893
wheat,U-NET,second_half,13,4,13,10,4_13_10_aug3.jpg,0.9003523
wheat,U-NET,second_half,13,4,13,10,4_13_10_aug4.jpg,0.91052765
wheat,U-NET,second_half,13,4,13,10,4_13_10_aug5.jpg,0.9074642
wheat,U-NET,second_half,13,4,13,1,4_13_1_aug1.jpg,0.8879983
wheat,U-NET,second_half,13,4,13,1,4_13_1_aug2.jpg,0.8839698
wheat,U-NET,second_half,13,4,13,1,4_13_1_aug3.jpg,0.884648
wheat,U-NET,second_half,13,4,13,1,4_13_1_aug4.jpg,0.893984
wheat,U-NET,second_half,13,4,13,1,4_13_1_aug5.jpg,0.86821055
wheat,U-NET,second_half,13,4,13,5,4_13_5.jpg,0.7918116
wheat,U-NET,second_half,13,4,13,5,4_13_5_aug1.jpg,0.8384417
wheat,U-NET,second_half,13,4,13,5,4_13_5_aug2.jpg,0.7844532
wheat,U-NET,second_half,13,4,13,5,4_13_5_aug3.jpg,0.75319415
wheat,U-NET,second_half,13,4,13,5,4_13_5_aug4.jpg,0.7870916
wheat,U-NET,second_half,13,4,13,5,4_13_5_aug5.jpg,0.374539
wheat,U-NET,second_half,13,5,13,1,5_13_1.jpg,0.9269694
wheat,U-NET,second_half,13,5,13,10,5_13_10.jpg,0.9173731
wheat,U-NET,second_half,13,5,13,10,5_13_10_aug1.jpg,0.892118
wheat,U-NET,second_half,13,5,13,10,5_13_10_aug2.jpg,0.9035237
wheat,U-NET,second_half,13,5,13,10,5_13_10_aug3.jpg,0.76556736
wheat,U-NET,second_half,13,5,13,10,5_13_10_aug4.jpg,0.9131551
wheat,U-NET,second_half,13,5,13,10,5_13_10_aug5.jpg,0.48037302
wheat,U-NET,second_half,13,5,13,1,5_13_1_aug1.jpg,0.9329666
wheat,U-NET,second_half,13,5,13,1,5_13_1_aug2.jpg,0.9309288
wheat,U-NET,second_half,13,5,13,1,5_13_1_aug3.jpg,0.9280157
wheat,U-NET,second_half,13,5,13,1,5_13_1_aug4.jpg,0.9279514
wheat,U-NET,second_half,13,5,13,1,5_13_1_aug5.jpg,0.8683961
wheat,U-NET,second_half,13,5,13,5,5_13_5.jpg,0.90831816
wheat,U-NET,second_half,13,5,13,5,5_13_5_aug1.jpg,0.9172239
wheat,U-NET,second_half,13,5,13,5,5_13_5_aug2.jpg,0.9126421
wheat,U-NET,second_half,13,5,13,5,5_13_5_aug3.jpg,0.9135255
wheat,U-NET,second_half,13,5,13,5,5_13_5_aug4.jpg,0.9080564
wheat,U-NET,second_half,13,5,13,5,5_13_5_aug5.jpg,0.894967
wheat,U-NET,second_half,14,1,14,1,1_14_1.jpg,0.6474027
wheat,U-NET,second_half,14,1,14,10,1_14_10.jpg,0.9113093
wheat,U-NET,second_half,14,1,14,10,1_14_10_aug1.jpg,0.9057329
wheat,U-NET,second_half,14,1,14,10,1_14_10_aug2.jpg,0.9167228
wheat,U-NET,second_half,14,1,14,10,1_14_10_aug3.jpg,0.91241366
wheat,U-NET,second_half,14,1,14,10,1_14_10_aug4.jpg,0.9120953
wheat,U-NET,second_half,14,1,14,10,1_14_10_aug5.jpg,0.9017827
wheat,U-NET,second_half,14,1,14,1,1_14_1_aug1.jpg,0.86057836
wheat,U-NET,second_half,14,1,14,1,1_14_1_aug2.jpg,0.52621865
wheat,U-NET,second_half,14,1,14,1,1_14_1_aug3.jpg,0.7065754
wheat,U-NET,second_half,14,1,14,1,1_14_1_aug4.jpg,0.6649208
wheat,U-NET,second_half,14,1,14,1,1_14_1_aug5.jpg,0.59360594
wheat,U-NET,second_half,14,1,14,5,1_14_5.jpg,0.8245373
wheat,U-NET,second_half,14,1,14,5,1_14_5_aug1.jpg,0.8181818
wheat,U-NET,second_half,14,1,14,5,1_14_5_aug2.jpg,0.91092294
wheat,U-NET,second_half,14,1,14,5,1_14_5_aug3.jpg,0.82776654
wheat,U-NET,second_half,14,1,14,5,1_14_5_aug4.jpg,0.81254715
wheat,U-NET,second_half,14,1,14,5,1_14_5_aug5.jpg,0.82460976
wheat,U-NET,second_half,14,2,14,1,2_14_1.jpg,0.46909267
wheat,U-NET,second_half,14,2,14,10,2_14_10.jpg,0.91966146
wheat,U-NET,second_half,14,2,14,10,2_14_10_aug1.jpg,0.9170245
wheat,U-NET,second_half,14,2,14,10,2_14_10_aug2.jpg,0.92198485
wheat,U-NET,second_half,14,2,14,10,2_14_10_aug3.jpg,0.9127182
wheat,U-NET,second_half,14,2,14,10,2_14_10_aug4.jpg,0.9173967
wheat,U-NET,second_half,14,2,14,10,2_14_10_aug5.jpg,0.91040194
wheat,U-NET,second_half,14,2,14,1,2_14_1_aug1.jpg,0.34705177
wheat,U-NET,second_half,14,2,14,1,2_14_1_aug2.jpg,0.41156706
wheat,U-NET,second_half,14,2,14,1,2_14_1_aug3.jpg,0.5072052
wheat,U-NET,second_half,14,2,14,1,2_14_1_aug4.jpg,0.48594296
wheat,U-NET,second_half,14,2,14,1,2_14_1_aug5.jpg,0.38942495
wheat,U-NET,second_half,14,2,14,5,2_14_5.jpg,0.8880049
wheat,U-NET,second_half,14,2,14,5,2_14_5_aug1.jpg,0.889008
wheat,U-NET,second_half,14,2,14,5,2_14_5_aug2.jpg,0.8898577
wheat,U-NET,second_half,14,2,14,5,2_14_5_aug3.jpg,0.8884285
wheat,U-NET,second_half,14,2,14,5,2_14_5_aug4.jpg,0.88653135
wheat,U-NET,second_half,14,2,14,5,2_14_5_aug5.jpg,0.892587
wheat,U-NET,second_half,14,3,14,1,3_14_1.jpg,0.8886155
wheat,U-NET,second_half,14,3,14,10,3_14_10.jpg,0.89648384
wheat,U-NET,second_half,14,3,14,10,3_14_10_aug1.jpg,0.88016415
wheat,U-NET,second_half,14,3,14,10,3_14_10_aug2.jpg,0.858084
wheat,U-NET,second_half,14,3,14,10,3_14_10_aug3.jpg,0.8671721
wheat,U-NET,second_half,14,3,14,10,3_14_10_aug4.jpg,0.8946037
wheat,U-NET,second_half,14,3,14,10,3_14_10_aug5.jpg,0.88181055
wheat,U-NET,second_half,14,3,14,1,3_14_1_aug1.jpg,0.88907146
wheat,U-NET,second_half,14,3,14,1,3_14_1_aug2.jpg,0.8817917
wheat,U-NET,second_half,14,3,14,1,3_14_1_aug3.jpg,0.8813201
wheat,U-NET,second_half,14,3,14,1,3_14_1_aug4.jpg,0.8893443
wheat,U-NET,second_half,14,3,14,1,3_14_1_aug5.jpg,0.8754314
wheat,U-NET,second_half,14,3,14,5,3_14_5.jpg,0.9046405
wheat,U-NET,second_half,14,3,14,5,3_14_5_aug1.jpg,0.9048718
wheat,U-NET,second_half,14,3,14,5,3_14_5_aug2.jpg,0.9046643
wheat,U-NET,second_half,14,3,14,5,3_14_5_aug3.jpg,0.8972973
wheat,U-NET,second_half,14,3,14,5,3_14_5_aug4.jpg,0.91452557
wheat,U-NET,second_half,14,3,14,5,3_14_5_aug5.jpg,0.82999766
wheat,U-NET,second_half,14,4,14,1,4_14_1.jpg,0.8809455
wheat,U-NET,second_half,14,4,14,10,4_14_10.jpg,0.8989351
wheat,U-NET,second_half,14,4,14,10,4_14_10_aug1.jpg,0.89851284
wheat,U-NET,second_half,14,4,14,10,4_14_10_aug2.jpg,0.90209085
wheat,U-NET,second_half,14,4,14,10,4_14_10_aug3.jpg,0.90310234
wheat,U-NET,second_half,14,4,14,10,4_14_10_aug4.jpg,0.90653086
wheat,U-NET,second_half,14,4,14,10,4_14_10_aug5.jpg,0.87112564
wheat,U-NET,second_half,14,4,14,1,4_14_1_aug1.jpg,0.871557
wheat,U-NET,second_half,14,4,14,1,4_14_1_aug2.jpg,0.89281005
