crop,modelname,train_date,test_date,collectiondate,genotype,individual_id,img_name,IoU
sorghum,SegFormer,1,1,1,24,5,1_24_5_aug5.jpg,0.94365686
sorghum,SegFormer,1,1,1,26,1,1_26_1.jpg,0.8312154
sorghum,SegFormer,1,1,1,26,10,1_26_10.jpg,0.83512634
sorghum,SegFormer,1,1,1,26,10,1_26_10_aug1.jpg,0.8107921
sorghum,SegFormer,1,1,1,26,10,1_26_10_aug2.jpg,0.8137497
sorghum,SegFormer,1,1,1,26,10,1_26_10_aug3.jpg,0.8320232
sorghum,SegFormer,1,1,1,26,10,1_26_10_aug4.jpg,0.8259805
sorghum,SegFormer,1,1,1,26,10,1_26_10_aug5.jpg,0.7198902
sorghum,SegFormer,1,1,1,26,1,1_26_1_aug1.jpg,0.8199734
sorghum,SegFormer,1,1,1,26,1,1_26_1_aug2.jpg,0.81634814
sorghum,SegFormer,1,1,1,26,1,1_26_1_aug3.jpg,0.8478827
sorghum,SegFormer,1,1,1,26,1,1_26_1_aug4.jpg,0.8346334
sorghum,SegFormer,1,1,1,26,1,1_26_1_aug5.jpg,0.8297139
sorghum,SegFormer,1,1,1,26,5,1_26_5.jpg,0.855652
sorghum,SegFormer,1,1,1,26,5,1_26_5_aug1.jpg,0.8307298
sorghum,SegFormer,1,1,1,26,5,1_26_5_aug2.jpg,0.8601699
sorghum,SegFormer,1,1,1,26,5,1_26_5_aug3.jpg,0.84895694
sorghum,SegFormer,1,1,1,26,5,1_26_5_aug4.jpg,0.8529288
sorghum,SegFormer,1,1,1,26,5,1_26_5_aug5.jpg,0.85733336
sorghum,SegFormer,1,1,1,27,1,1_27_1.jpg,0.8962963
sorghum,SegFormer,1,1,1,27,10,1_27_10.jpg,0.87393177
sorghum,SegFormer,1,1,1,27,10,1_27_10_aug1.jpg,0.89829946
sorghum,SegFormer,1,1,1,27,10,1_27_10_aug2.jpg,0.8891316
sorghum,SegFormer,1,1,1,27,10,1_27_10_aug3.jpg,0.8900169
