crop,collectiondate,genotype,augmented?,modelname,IoU
sorghum,3,32,yes,SegFormer,0.9415965
sorghum,3,32,yes,SegFormer,0.938803
sorghum,3,32,yes,SegFormer,0.9476203
sorghum,3,32,yes,SegFormer,0.94798994
sorghum,3,33,no,SegFormer,0.9401476
sorghum,3,33,no,SegFormer,0.87509865
sorghum,3,33,yes,SegFormer,0.90425664
sorghum,3,33,yes,SegFormer,0.8752761
sorghum,3,33,yes,SegFormer,0.9162409
sorghum,3,33,yes,SegFormer,0.87605786
sorghum,3,33,yes,SegFormer,0.87105745
sorghum,3,33,yes,SegFormer,0.9430007
sorghum,3,33,yes,SegFormer,0.9436823
sorghum,3,33,yes,SegFormer,0.94015044
sorghum,3,33,yes,SegFormer,0.93942624
sorghum,3,33,yes,SegFormer,0.9394983
sorghum,3,33,no,SegFormer,0.86155754
sorghum,3,33,yes,SegFormer,0.8482397
sorghum,3,33,yes,SegFormer,0.890432
sorghum,3,33,yes,SegFormer,0.8437274
sorghum,3,33,yes,SegFormer,0.85836506
sorghum,3,33,yes,SegFormer,0.8639624
sorghum,3,34,no,SegFormer,0.94194263
sorghum,3,34,no,SegFormer,0.9530767
sorghum,3,34,yes,SegFormer,0.94509107
sorghum,3,34,yes,SegFormer,0.95471805
sorghum,3,34,yes,SegFormer,0.95557636
sorghum,3,34,yes,SegFormer,0.9524537
sorghum,3,34,yes,SegFormer,0.9457248
sorghum,3,34,yes,SegFormer,0.9365922
sorghum,3,34,yes,SegFormer,0.9383958
sorghum,3,34,yes,SegFormer,0.9403095
sorghum,3,34,yes,SegFormer,0.94197726
sorghum,3,34,yes,SegFormer,0.93939835
sorghum,3,34,no,SegFormer,0.93726397
sorghum,3,34,yes,SegFormer,0.9401436
sorghum,3,34,yes,SegFormer,0.93720895
sorghum,3,34,yes,SegFormer,0.917555
sorghum,3,34,yes,SegFormer,0.9377065
sorghum,3,34,yes,SegFormer,0.93850434
sorghum,3,35,no,SegFormer,0.9439718
sorghum,3,35,no,SegFormer,0.94972515
sorghum,3,35,yes,SegFormer,0.94838196
sorghum,3,35,yes,SegFormer,0.955995
sorghum,3,35,yes,SegFormer,0.9543623
sorghum,3,35,yes,SegFormer,0.94749624
sorghum,3,35,yes,SegFormer,0.9534837
sorghum,3,35,yes,SegFormer,0.9291029
sorghum,3,35,yes,SegFormer,0.94416547
sorghum,3,35,yes,SegFormer,0.9376124
sorghum,3,35,yes,SegFormer,0.9457805
sorghum,3,35,yes,SegFormer,0.950377
sorghum,3,35,no,SegFormer,0.933745
sorghum,3,35,yes,SegFormer,0.9423129
sorghum,3,35,yes,SegFormer,0.93813837
sorghum,3,35,yes,SegFormer,0.9398565
sorghum,3,35,yes,SegFormer,0.93106854
sorghum,3,35,yes,SegFormer,0.9257102
sorghum,3,36,no,SegFormer,0.94601214
sorghum,3,36,no,SegFormer,0.9720287
sorghum,3,36,yes,SegFormer,0.9692195
sorghum,3,36,yes,SegFormer,0.9692358
sorghum,3,36,yes,SegFormer,0.96986383
sorghum,3,36,yes,SegFormer,0.9728466
sorghum,3,36,yes,SegFormer,0.97041
sorghum,3,36,yes,SegFormer,0.9421769
sorghum,3,36,yes,SegFormer,0.9473506
sorghum,3,36,yes,SegFormer,0.9417177
sorghum,3,36,yes,SegFormer,0.9431818
sorghum,3,36,yes,SegFormer,0.94698215
sorghum,3,36,no,SegFormer,0.95052385
sorghum,3,36,yes,SegFormer,0.9370706
sorghum,3,36,yes,SegFormer,0.95486903
sorghum,3,36,yes,SegFormer,0.93953145
sorghum,3,36,yes,SegFormer,0.9494907
sorghum,3,36,yes,SegFormer,0.93202645
sorghum,3,37,no,SegFormer,0.90952486
sorghum,3,37,no,SegFormer,0.9359962
sorghum,3,37,yes,SegFormer,0.93202895
sorghum,3,37,yes,SegFormer,0.93583107
sorghum,3,37,yes,SegFormer,0.9349684
sorghum,3,37,yes,SegFormer,0.90314925
sorghum,3,37,yes,SegFormer,0.68345964
sorghum,3,37,yes,SegFormer,0.9202483
sorghum,3,37,yes,SegFormer,0.91553724
sorghum,3,37,yes,SegFormer,0.72828275
sorghum,3,37,yes,SegFormer,0.9024692
sorghum,3,37,yes,SegFormer,0.9057933
sorghum,3,37,no,SegFormer,0.6956755
sorghum,3,37,yes,SegFormer,0.7736955
sorghum,3,37,yes,SegFormer,0.874991
sorghum,3,37,yes,SegFormer,0.55541056
sorghum,3,37,yes,SegFormer,0.70980054
sorghum,3,37,yes,SegFormer,0.588227
sorghum,3,38,no,SegFormer,0.90121615
sorghum,3,38,no,SegFormer,0.9079059
sorghum,3,38,yes,SegFormer,0.89433426
sorghum,3,38,yes,SegFormer,0.945926
sorghum,3,38,yes,SegFormer,0.8896264
sorghum,3,38,yes,SegFormer,0.90835506
sorghum,3,38,yes,SegFormer,0.9071932
sorghum,3,38,yes,SegFormer,0.89918625
sorghum,3,38,yes,SegFormer,0.8965439
sorghum,3,38,yes,SegFormer,0.89419425
sorghum,3,38,yes,SegFormer,0.89119124
sorghum,3,38,yes,SegFormer,0.8944085
sorghum,3,38,no,SegFormer,0.89402825
sorghum,3,38,yes,SegFormer,0.89183605
sorghum,3,38,yes,SegFormer,0.9012256
sorghum,3,38,yes,SegFormer,0.90063196
sorghum,3,38,yes,SegFormer,0.89004785
sorghum,3,38,yes,SegFormer,0.901026
sorghum,3,39,no,SegFormer,0.77439433
sorghum,3,39,no,SegFormer,0.7788405
sorghum,3,39,yes,SegFormer,0.7806748
sorghum,3,39,yes,SegFormer,0.7839253
sorghum,3,39,yes,SegFormer,0.79477805
sorghum,3,39,yes,SegFormer,0.78058463
sorghum,3,39,yes,SegFormer,0.7826844
sorghum,3,39,yes,SegFormer,0.7853024
sorghum,3,39,yes,SegFormer,0.8446513
sorghum,3,39,yes,SegFormer,0.76356804
sorghum,3,39,yes,SegFormer,0.8180242
sorghum,3,39,yes,SegFormer,0.727076
sorghum,3,39,no,SegFormer,0.84512025
sorghum,3,39,yes,SegFormer,0.83095634
sorghum,3,39,yes,SegFormer,0.85526127
sorghum,3,39,yes,SegFormer,0.85379076
sorghum,3,39,yes,SegFormer,0.8135177
sorghum,3,39,yes,SegFormer,0.8248339
sorghum,3,40,no,SegFormer,0.961534
sorghum,3,40,no,SegFormer,0.9376199
sorghum,3,40,yes,SegFormer,0.95330364
sorghum,3,40,yes,SegFormer,0.94320565
sorghum,3,40,yes,SegFormer,0.9517639
sorghum,3,40,yes,SegFormer,0.93798846
sorghum,3,40,yes,SegFormer,0.92872125
sorghum,3,40,yes,SegFormer,0.96696144
sorghum,3,40,yes,SegFormer,0.96352285
sorghum,3,40,yes,SegFormer,0.96032476
sorghum,3,40,yes,SegFormer,0.9613416
sorghum,3,40,yes,SegFormer,0.9371651
sorghum,3,40,no,SegFormer,0.950147
sorghum,3,40,yes,SegFormer,0.95002127
sorghum,3,40,yes,SegFormer,0.93287265
sorghum,3,40,yes,SegFormer,0.94623864
sorghum,3,40,yes,SegFormer,0.9378882
sorghum,3,40,yes,SegFormer,0.92897403
sorghum,3,41,no,SegFormer,0.9546883
sorghum,3,41,no,SegFormer,0.92936397
sorghum,3,41,yes,SegFormer,0.93473995
sorghum,3,41,yes,SegFormer,0.9375065
sorghum,3,41,yes,SegFormer,0.93267024
sorghum,3,41,yes,SegFormer,0.9298617
sorghum,3,41,yes,SegFormer,0.9303336
sorghum,3,41,yes,SegFormer,0.9489944
sorghum,3,41,yes,SegFormer,0.94857645
sorghum,3,41,yes,SegFormer,0.9527317
sorghum,3,41,yes,SegFormer,0.9538751
sorghum,3,41,yes,SegFormer,0.9573051
sorghum,3,41,no,SegFormer,0.94742
sorghum,3,41,yes,SegFormer,0.9474438
sorghum,3,41,yes,SegFormer,0.9468483
sorghum,3,41,yes,SegFormer,0.9411635
sorghum,3,41,yes,SegFormer,0.94551754
sorghum,3,41,yes,SegFormer,0.9373267
sorghum,3,42,no,SegFormer,0.95917726
sorghum,3,42,no,SegFormer,0.96227795
sorghum,3,42,yes,SegFormer,0.96309394
sorghum,3,42,yes,SegFormer,0.9615861
sorghum,3,42,yes,SegFormer,0.9635557
sorghum,3,42,yes,SegFormer,0.9623494
sorghum,3,42,yes,SegFormer,0.961372
sorghum,3,42,yes,SegFormer,0.9550562
sorghum,3,42,yes,SegFormer,0.9592473
sorghum,3,42,yes,SegFormer,0.96244866
sorghum,3,42,yes,SegFormer,0.962083
sorghum,3,42,yes,SegFormer,0.955568
sorghum,3,42,no,SegFormer,0.957713
sorghum,3,42,yes,SegFormer,0.9515599
sorghum,3,42,yes,SegFormer,0.9592736
sorghum,3,42,yes,SegFormer,0.9437876
sorghum,3,42,yes,SegFormer,0.9647215
sorghum,3,42,yes,SegFormer,0.9529185
sorghum,3,43,no,SegFormer,0.9439969
sorghum,3,43,no,SegFormer,0.9572175
sorghum,3,43,yes,SegFormer,0.9476076
sorghum,3,43,yes,SegFormer,0.95704883
sorghum,3,43,yes,SegFormer,0.95250523
sorghum,3,43,yes,SegFormer,0.95552015
sorghum,3,43,yes,SegFormer,0.9563
sorghum,3,43,yes,SegFormer,0.9349816
sorghum,3,43,yes,SegFormer,0.946296
sorghum,3,43,yes,SegFormer,0.94250846
sorghum,3,43,yes,SegFormer,0.94251215
sorghum,3,43,yes,SegFormer,0.944614
sorghum,3,43,no,SegFormer,0.9243691
sorghum,3,43,yes,SegFormer,0.92504245
sorghum,3,43,yes,SegFormer,0.9288582
sorghum,3,43,yes,SegFormer,0.93357086
sorghum,3,43,yes,SegFormer,0.9193509
sorghum,3,43,yes,SegFormer,0.92580307
sorghum,3,44,no,SegFormer,0.8639957
sorghum,3,44,no,SegFormer,0.8792624
sorghum,3,44,yes,SegFormer,0.89491814
sorghum,3,44,yes,SegFormer,0.8783872
sorghum,3,44,yes,SegFormer,0.8793351
sorghum,3,44,yes,SegFormer,0.8775536
sorghum,3,44,yes,SegFormer,0.8783254
sorghum,3,44,yes,SegFormer,0.87132347
sorghum,3,44,yes,SegFormer,0.8633678
sorghum,3,44,yes,SegFormer,0.84636086
sorghum,3,44,yes,SegFormer,0.8675076
sorghum,3,44,yes,SegFormer,0.8549948
sorghum,3,44,no,SegFormer,0.8599814
sorghum,3,44,yes,SegFormer,0.8611475
sorghum,3,44,yes,SegFormer,0.87493634
sorghum,3,44,yes,SegFormer,0.8738247
sorghum,3,44,yes,SegFormer,0.86560124
sorghum,3,44,yes,SegFormer,0.7776573
sorghum,3,45,no,SegFormer,0.7497577
sorghum,3,45,no,SegFormer,0.79135096
sorghum,3,45,yes,SegFormer,0.76103914
sorghum,3,45,yes,SegFormer,0.7317865
sorghum,3,45,yes,SegFormer,0.7549992
sorghum,3,45,yes,SegFormer,0.78011286
sorghum,3,45,yes,SegFormer,0.82528055
sorghum,3,45,yes,SegFormer,0.7459702
sorghum,3,45,yes,SegFormer,0.77203315
sorghum,3,45,yes,SegFormer,0.76930845
sorghum,3,45,yes,SegFormer,0.75074804
sorghum,3,45,yes,SegFormer,0.6778836
sorghum,3,45,no,SegFormer,0.9216395
sorghum,3,45,yes,SegFormer,0.9142892
sorghum,3,45,yes,SegFormer,0.90782857
sorghum,3,45,yes,SegFormer,0.9034585
sorghum,3,45,yes,SegFormer,0.92332995
sorghum,3,45,yes,SegFormer,0.92200613
sorghum,3,46,no,SegFormer,0.92581326
sorghum,3,46,no,SegFormer,0.9294902
sorghum,3,46,yes,SegFormer,0.92712605
sorghum,3,46,yes,SegFormer,0.92679834
sorghum,3,46,yes,SegFormer,0.9290608
sorghum,3,46,yes,SegFormer,0.92884696
sorghum,3,46,yes,SegFormer,0.8543762
sorghum,3,46,yes,SegFormer,0.92098737
sorghum,3,46,yes,SegFormer,0.9298054
sorghum,3,46,yes,SegFormer,0.93018645
sorghum,3,46,yes,SegFormer,0.92836356
sorghum,3,46,yes,SegFormer,0.92729247
sorghum,3,46,no,SegFormer,0.9071379
sorghum,3,46,yes,SegFormer,0.9074717
sorghum,3,46,yes,SegFormer,0.9010516
sorghum,3,46,yes,SegFormer,0.89887935
sorghum,3,46,yes,SegFormer,0.9029472
sorghum,3,46,yes,SegFormer,0.90446377
sorghum,3,47,no,SegFormer,0.90408355
sorghum,3,47,no,SegFormer,0.91121924
sorghum,3,47,yes,SegFormer,0.90546155
sorghum,3,47,yes,SegFormer,0.8930255
sorghum,3,47,yes,SegFormer,0.9081669
sorghum,3,47,yes,SegFormer,0.90972406
sorghum,3,47,yes,SegFormer,0.9123876
sorghum,3,47,yes,SegFormer,0.8857576
sorghum,3,47,yes,SegFormer,0.843291
sorghum,3,47,yes,SegFormer,0.9048967
sorghum,3,47,yes,SegFormer,0.89831007
sorghum,3,47,yes,SegFormer,0.89854074
sorghum,3,47,no,SegFormer,0.9232314
sorghum,3,47,yes,SegFormer,0.91754603
sorghum,3,47,yes,SegFormer,0.9317078
sorghum,3,47,yes,SegFormer,0.9150277
sorghum,3,47,yes,SegFormer,0.9154782
sorghum,3,47,yes,SegFormer,0.9162766
sorghum,3,48,no,SegFormer,0.6356169
sorghum,3,48,no,SegFormer,0.9093831
sorghum,3,48,yes,SegFormer,0.93465704
sorghum,3,48,yes,SegFormer,0.8991293
sorghum,3,48,yes,SegFormer,0.8175097
sorghum,3,48,yes,SegFormer,0.90551424
sorghum,3,48,yes,SegFormer,0.90142876
sorghum,3,48,yes,SegFormer,0.7389092
sorghum,3,48,yes,SegFormer,0.66496664
sorghum,3,48,yes,SegFormer,0.0015948963
sorghum,3,48,yes,SegFormer,0.6303325
sorghum,3,48,yes,SegFormer,0.5297154
sorghum,3,48,no,SegFormer,0.94552404
sorghum,3,48,yes,SegFormer,0.9405061
sorghum,3,48,yes,SegFormer,0.9430742
sorghum,3,48,yes,SegFormer,0.93827945
sorghum,3,48,yes,SegFormer,0.9413951
sorghum,3,48,yes,SegFormer,0.9440521
sorghum,3,49,no,SegFormer,0.8580628
sorghum,3,49,no,SegFormer,0.83063364
sorghum,3,49,yes,SegFormer,0.84035
sorghum,3,49,yes,SegFormer,0.8363777
sorghum,3,49,yes,SegFormer,0.83637416
sorghum,3,49,yes,SegFormer,0.8297035
sorghum,3,49,yes,SegFormer,0.8261432
sorghum,3,49,yes,SegFormer,0.85717636
sorghum,3,49,yes,SegFormer,0.8784971
sorghum,3,49,yes,SegFormer,0.8579315
sorghum,3,49,yes,SegFormer,0.85636955
sorghum,3,49,yes,SegFormer,0.83767897
sorghum,3,49,no,SegFormer,0.900751
sorghum,3,49,yes,SegFormer,0.89959306
sorghum,3,49,yes,SegFormer,0.9026305
sorghum,3,49,yes,SegFormer,0.8972702
sorghum,3,49,yes,SegFormer,0.8997485
sorghum,3,49,yes,SegFormer,0.90249366
sorghum,3,50,no,SegFormer,0.7821441
sorghum,3,50,no,SegFormer,0.8141429
sorghum,3,50,yes,SegFormer,0.83079094
sorghum,3,50,yes,SegFormer,0.85013115
sorghum,3,50,yes,SegFormer,0.8771123
sorghum,3,50,yes,SegFormer,0.85332286
sorghum,3,50,yes,SegFormer,0.83178747
sorghum,3,50,yes,SegFormer,0.7542229
sorghum,3,50,yes,SegFormer,0.74784285
sorghum,3,50,yes,SegFormer,0.80692106
sorghum,3,50,yes,SegFormer,0.761934
sorghum,3,50,yes,SegFormer,0.74355775
sorghum,3,50,no,SegFormer,0.7649197
sorghum,3,50,yes,SegFormer,0.7867929
sorghum,3,50,yes,SegFormer,0.84055305
sorghum,3,50,yes,SegFormer,0.8298056
sorghum,3,50,yes,SegFormer,0.72997177
sorghum,3,50,yes,SegFormer,0.7739021
sorghum,3,51,no,SegFormer,0.92801344
sorghum,3,51,no,SegFormer,0.8022139
sorghum,3,51,yes,SegFormer,0.78921014
sorghum,3,51,yes,SegFormer,0.7765326
sorghum,3,51,yes,SegFormer,0.775084
sorghum,3,51,yes,SegFormer,0.78784865
sorghum,3,51,yes,SegFormer,0.787382
sorghum,3,51,yes,SegFormer,0.9382802
sorghum,3,51,yes,SegFormer,0.9375165
sorghum,3,51,yes,SegFormer,0.9309183
sorghum,3,51,yes,SegFormer,0.92633295
sorghum,3,51,yes,SegFormer,0.9252999
sorghum,3,51,no,SegFormer,0.856446
sorghum,3,51,yes,SegFormer,0.86562085
sorghum,3,51,yes,SegFormer,0.84840775
sorghum,3,51,yes,SegFormer,0.8560876
sorghum,3,51,yes,SegFormer,0.8522957
sorghum,3,51,yes,SegFormer,0.8406784
sorghum,3,52,no,SegFormer,0.87042177
sorghum,3,52,no,SegFormer,0.8706651
sorghum,3,52,yes,SegFormer,0.8590669
sorghum,3,52,yes,SegFormer,0.84581137
sorghum,3,52,yes,SegFormer,0.83868647
sorghum,3,52,yes,SegFormer,0.87387633
sorghum,3,52,yes,SegFormer,0.87847376
sorghum,3,52,yes,SegFormer,0.8501849
sorghum,3,52,yes,SegFormer,0.8836135
sorghum,3,52,yes,SegFormer,0.8519965
sorghum,3,52,yes,SegFormer,0.8747606
sorghum,3,52,yes,SegFormer,0.8369758
sorghum,3,52,no,SegFormer,0.0
sorghum,3,52,yes,SegFormer,0.0
sorghum,3,52,yes,SegFormer,0.0
sorghum,3,52,yes,SegFormer,0.0
sorghum,3,52,yes,SegFormer,0.0
sorghum,3,52,yes,SegFormer,0.0
sorghum,3,53,no,SegFormer,0.93770856
sorghum,3,53,no,SegFormer,0.9564222
sorghum,3,53,yes,SegFormer,0.95829
sorghum,3,53,yes,SegFormer,0.959624
sorghum,3,53,yes,SegFormer,0.95200926
sorghum,3,53,yes,SegFormer,0.95524865
sorghum,3,53,yes,SegFormer,0.95338625
sorghum,3,53,yes,SegFormer,0.9351076
sorghum,3,53,yes,SegFormer,0.93979394
sorghum,3,53,yes,SegFormer,0.94440705
sorghum,3,53,yes,SegFormer,0.9313058
sorghum,3,53,yes,SegFormer,0.93455243
sorghum,3,53,no,SegFormer,0.9461857
sorghum,3,53,yes,SegFormer,0.94573355
sorghum,3,53,yes,SegFormer,0.94714147
sorghum,3,53,yes,SegFormer,0.9438405
sorghum,3,53,yes,SegFormer,0.94661844
sorghum,3,53,yes,SegFormer,0.94351596
sorghum,3,54,no,SegFormer,0.94017196
sorghum,3,54,no,SegFormer,0.9132198
sorghum,3,54,yes,SegFormer,0.9120164
sorghum,3,54,yes,SegFormer,0.9134474
sorghum,3,54,yes,SegFormer,0.9144803
sorghum,3,54,yes,SegFormer,0.9120276
sorghum,3,54,yes,SegFormer,0.90912426
sorghum,3,54,yes,SegFormer,0.9417845
sorghum,3,54,yes,SegFormer,0.9329284
sorghum,3,54,yes,SegFormer,0.9450929
sorghum,3,54,yes,SegFormer,0.94235283
sorghum,3,54,yes,SegFormer,0.9410383
sorghum,3,54,no,SegFormer,0.9476269
sorghum,3,54,yes,SegFormer,0.93994623
sorghum,3,54,yes,SegFormer,0.93822324
sorghum,3,54,yes,SegFormer,0.94777596
sorghum,3,54,yes,SegFormer,0.94629323
sorghum,3,54,yes,SegFormer,0.9452045
sorghum,3,55,no,SegFormer,0.8859663
sorghum,3,55,no,SegFormer,0.94536185
sorghum,3,55,yes,SegFormer,0.9354989
sorghum,3,55,yes,SegFormer,0.9343981
sorghum,3,55,yes,SegFormer,0.93912417
sorghum,3,55,yes,SegFormer,0.945192
sorghum,3,55,yes,SegFormer,0.94796854
sorghum,3,55,yes,SegFormer,0.9378132
sorghum,3,55,yes,SegFormer,0.92414844
sorghum,3,55,yes,SegFormer,0.92783046
sorghum,3,55,yes,SegFormer,0.82337224
sorghum,3,55,yes,SegFormer,0.9359913
sorghum,3,55,no,SegFormer,0.89192617
sorghum,3,55,yes,SegFormer,0.8719672
sorghum,3,55,yes,SegFormer,0.78343487
sorghum,3,55,yes,SegFormer,0.73201704
sorghum,3,55,yes,SegFormer,0.8793471
sorghum,3,55,yes,SegFormer,0.9066158
sorghum,3,56,no,SegFormer,0.92048204
sorghum,3,56,no,SegFormer,0.951797
sorghum,3,56,yes,SegFormer,0.9448307
sorghum,3,56,yes,SegFormer,0.9388089
sorghum,3,56,yes,SegFormer,0.945868
sorghum,3,56,yes,SegFormer,0.94930816
sorghum,3,56,yes,SegFormer,0.9334397
sorghum,3,56,yes,SegFormer,0.9286896
sorghum,3,56,yes,SegFormer,0.9253704
sorghum,3,56,yes,SegFormer,0.92443204
sorghum,3,56,yes,SegFormer,0.9215176
sorghum,3,56,yes,SegFormer,0.91437584
sorghum,3,56,no,SegFormer,0.944187
sorghum,3,56,yes,SegFormer,0.9497918
sorghum,3,56,yes,SegFormer,0.94640917
sorghum,3,56,yes,SegFormer,0.95109886
sorghum,3,56,yes,SegFormer,0.94185024
sorghum,3,56,yes,SegFormer,0.93500763
sorghum,3,57,no,SegFormer,0.94345003
sorghum,3,57,no,SegFormer,0.91778505
sorghum,3,57,yes,SegFormer,0.9137003
sorghum,3,57,yes,SegFormer,0.91735303
sorghum,3,57,yes,SegFormer,0.909465
sorghum,3,57,yes,SegFormer,0.9151576
sorghum,3,57,yes,SegFormer,0.9237885
sorghum,3,57,yes,SegFormer,0.9478496
sorghum,3,57,yes,SegFormer,0.94256026
sorghum,3,57,yes,SegFormer,0.9339349
sorghum,3,57,yes,SegFormer,0.94141525
sorghum,3,57,yes,SegFormer,0.9449182
sorghum,3,57,no,SegFormer,0.89903116
sorghum,3,57,yes,SegFormer,0.8932236
sorghum,3,57,yes,SegFormer,0.9031289
sorghum,3,57,yes,SegFormer,0.89862204
sorghum,3,57,yes,SegFormer,0.9093385
sorghum,3,57,yes,SegFormer,0.90427566
sorghum,3,58,no,SegFormer,0.94292635
sorghum,3,58,no,SegFormer,0.9346038
sorghum,3,58,yes,SegFormer,0.9305822
sorghum,3,58,yes,SegFormer,0.93512416
sorghum,3,58,yes,SegFormer,0.9226649
sorghum,3,58,yes,SegFormer,0.9341512
sorghum,3,58,yes,SegFormer,0.9385371
sorghum,3,58,yes,SegFormer,0.95131826
sorghum,3,58,yes,SegFormer,0.95362264
sorghum,3,58,yes,SegFormer,0.9530743
sorghum,3,58,yes,SegFormer,0.9505997
sorghum,3,58,yes,SegFormer,0.9392724
sorghum,3,58,no,SegFormer,0.93997186
sorghum,3,58,yes,SegFormer,0.92948
sorghum,3,58,yes,SegFormer,0.9426838
sorghum,3,58,yes,SegFormer,0.9320755
sorghum,3,58,yes,SegFormer,0.93929744
sorghum,3,58,yes,SegFormer,0.9398281
sorghum,3,59,no,SegFormer,0.9369083
sorghum,3,59,no,SegFormer,0.96171993
sorghum,3,59,yes,SegFormer,0.96116924
sorghum,3,59,yes,SegFormer,0.96140295
sorghum,3,59,yes,SegFormer,0.95972776
sorghum,3,59,yes,SegFormer,0.96175826
sorghum,3,59,yes,SegFormer,0.9559298
sorghum,3,59,yes,SegFormer,0.9421102
sorghum,3,59,yes,SegFormer,0.9400544
sorghum,3,59,yes,SegFormer,0.928869
sorghum,3,59,yes,SegFormer,0.9376127
sorghum,3,59,yes,SegFormer,0.9322112
sorghum,3,59,no,SegFormer,0.9477017
sorghum,3,59,yes,SegFormer,0.94969815
sorghum,3,59,yes,SegFormer,0.95474494
sorghum,3,59,yes,SegFormer,0.95166236
sorghum,3,59,yes,SegFormer,0.94776523
sorghum,3,59,yes,SegFormer,0.94028264
sorghum,3,60,no,SegFormer,0.9139076
sorghum,3,60,no,SegFormer,0.9381395
sorghum,3,60,yes,SegFormer,0.93623847
sorghum,3,60,yes,SegFormer,0.8923641
sorghum,3,60,yes,SegFormer,0.85978234
sorghum,3,60,yes,SegFormer,0.93963736
sorghum,3,60,yes,SegFormer,0.9382687
sorghum,3,60,yes,SegFormer,0.80360794
sorghum,3,60,yes,SegFormer,0.8690159
sorghum,3,60,yes,SegFormer,0.757973
sorghum,3,60,yes,SegFormer,0.9129734
sorghum,3,60,yes,SegFormer,0.91319674
sorghum,3,60,no,SegFormer,0.8628532
sorghum,3,60,yes,SegFormer,0.87825155
sorghum,3,60,yes,SegFormer,0.856663
sorghum,3,60,yes,SegFormer,0.83415365
sorghum,3,60,yes,SegFormer,0.8627078
sorghum,3,60,yes,SegFormer,0.874549
sorghum,3,61,no,SegFormer,0.9402633
sorghum,3,61,no,SegFormer,0.7670135
sorghum,3,61,yes,SegFormer,0.79796755
sorghum,3,61,yes,SegFormer,0.7929287
sorghum,3,61,yes,SegFormer,0.71657974
sorghum,3,61,yes,SegFormer,0.77040625
sorghum,3,61,yes,SegFormer,0.80940104
sorghum,3,61,yes,SegFormer,0.9326947
sorghum,3,61,yes,SegFormer,0.94256884
sorghum,3,61,yes,SegFormer,0.92885584
sorghum,3,61,yes,SegFormer,0.9376734
sorghum,3,61,yes,SegFormer,0.93642247
sorghum,3,61,no,SegFormer,0.9341716
sorghum,3,61,yes,SegFormer,0.93677473
sorghum,3,61,yes,SegFormer,0.9293119
sorghum,3,61,yes,SegFormer,0.92792267
sorghum,3,61,yes,SegFormer,0.92730755
sorghum,3,61,yes,SegFormer,0.92276955
sorghum,3,62,no,SegFormer,0.92782366
sorghum,3,62,no,SegFormer,0.95792586
sorghum,3,62,yes,SegFormer,0.9502005
sorghum,3,62,yes,SegFormer,0.95622206
sorghum,3,62,yes,SegFormer,0.95320624
sorghum,3,62,yes,SegFormer,0.9582841
sorghum,3,62,yes,SegFormer,0.96029764
sorghum,3,62,yes,SegFormer,0.93688667
sorghum,3,62,yes,SegFormer,0.93372715
sorghum,3,62,yes,SegFormer,0.93611383
sorghum,3,62,yes,SegFormer,0.92740786
sorghum,3,62,yes,SegFormer,0.93105674
sorghum,3,62,no,SegFormer,0.9367985
sorghum,3,62,yes,SegFormer,0.9343973
sorghum,3,62,yes,SegFormer,0.9332797
sorghum,3,62,yes,SegFormer,0.9298657
sorghum,3,62,yes,SegFormer,0.9388453
sorghum,3,62,yes,SegFormer,0.92640674
sorghum,3,63,no,SegFormer,0.9350689
sorghum,3,63,no,SegFormer,0.89676416
sorghum,3,63,yes,SegFormer,0.899929
sorghum,3,63,yes,SegFormer,0.90141344
sorghum,3,63,yes,SegFormer,0.8912986
sorghum,3,63,yes,SegFormer,0.9034939
sorghum,3,63,yes,SegFormer,0.9187571
sorghum,3,63,yes,SegFormer,0.94535786
sorghum,3,63,yes,SegFormer,0.95994693
sorghum,3,63,yes,SegFormer,0.94838107
sorghum,3,63,yes,SegFormer,0.94265866
sorghum,3,63,yes,SegFormer,0.92340225
sorghum,3,63,no,SegFormer,0.9530023
sorghum,3,63,yes,SegFormer,0.95338935
sorghum,3,63,yes,SegFormer,0.94830275
sorghum,3,63,yes,SegFormer,0.9486728
sorghum,3,63,yes,SegFormer,0.95015705
sorghum,3,63,yes,SegFormer,0.9527698
sorghum,3,64,no,SegFormer,0.7511768
sorghum,3,64,no,SegFormer,0.7829222
sorghum,3,64,yes,SegFormer,0.7625654
sorghum,3,64,yes,SegFormer,0.77517134
sorghum,3,64,yes,SegFormer,0.78065825
sorghum,3,64,yes,SegFormer,0.7999255
sorghum,3,64,yes,SegFormer,0.78489983
sorghum,3,64,yes,SegFormer,0.7658742
sorghum,3,64,yes,SegFormer,0.6282084
sorghum,3,64,yes,SegFormer,0.7874612
sorghum,3,64,yes,SegFormer,0.76385635
sorghum,3,64,yes,SegFormer,0.7448268
sorghum,3,64,no,SegFormer,0.9101219
sorghum,3,64,yes,SegFormer,0.9064107
sorghum,3,64,yes,SegFormer,0.8957319
sorghum,3,64,yes,SegFormer,0.9122833
sorghum,3,64,yes,SegFormer,0.90817547
sorghum,3,64,yes,SegFormer,0.7071435
sorghum,3,65,no,SegFormer,0.8806234
sorghum,3,65,no,SegFormer,0.74748665
sorghum,3,65,yes,SegFormer,0.74858075
sorghum,3,65,yes,SegFormer,0.80319124
sorghum,3,65,yes,SegFormer,0.6779964
sorghum,3,65,yes,SegFormer,0.6904517
sorghum,3,65,yes,SegFormer,0.7470989
sorghum,3,65,yes,SegFormer,0.8468745
