"crop","collectiondate","genotype","augmented.","modelname","IoU","Dice","Precision","Recall","F1","MAE","Hausdorff","PixelAccuracy"
"sorghum",1,1,"yes","SegFormer",0.7370872,0.8486473,0.911219784826044,0.794116214504895,0.848647312191758,0.044368744,30.886890422961,0.955631256103516
"sorghum",1,1,"no","SegFormer",0.7365603,0.84829795,0.993272552533832,0.740253203763212,0.848297969098351,0.052173615,19,0.947826385498047
"sorghum",1,1,"yes","SegFormer",0.8193837,0.9007267,0.999905515530885,0.819447133067482,0.900726649856904,0.03559494,16.5529453572468,0.964405059814453
"sorghum",1,1,"yes","SegFormer",0.7735356,0.8723091,0.999524916860451,0.773820124666073,0.872309085552804,0.044643402,18.3575597506858,0.955356597900391
"sorghum",1,1,"yes","SegFormer",0.8081566,0.8939011,0.999282330988948,0.808625963064772,0.893901134175048,0.037826538,17,0.962173461914062
"sorghum",1,1,"yes","SegFormer",0.7365461,0.84828854,0.993246753246753,0.740253203763212,0.848288560083409,0.05217743,18.7882942280559,0.947822570800781
"sorghum",1,1,"yes","SegFormer",0.69650036,0.82110256,0.998281834557295,0.697336327383948,0.821102538094207,0.059879303,26.9258240356725,0.940120697021484
"sorghum",1,20,"no","SegFormer",0.9311714,0.96435916,0.954406130268199,0.974521981514988,0.96435916668683,0.011238098,13,0.988761901855469
"sorghum",1,20,"no","SegFormer",0.84678537,0.9170371,0.997572990076226,0.848533504602869,0.917037134971657,0.03829956,28.4253408071038,0.961700439453125
"sorghum",1,20,"yes","SegFormer",0.83887786,0.91238016,0.992680645973456,0.84409884698902,0.912380165289256,0.04044342,45.9673797382448,0.959556579589844
"sorghum",1,20,"yes","SegFormer",0.82129574,0.9018807,0.991404274036875,0.827185980365171,0.901880689586182,0.044898987,46.690470119715,0.955101013183594
"sorghum",1,20,"yes","SegFormer",0.8166005,0.8990425,0.988917024477962,0.824142887726703,0.899042471557735,0.046173096,48.0104155366312,0.953826904296875
"sorghum",1,20,"yes","SegFormer",0.8759322,0.9338634,0.996962280199274,0.878276294461266,0.933863401705649,0.031032562,19.2353840616713,0.968967437744141
"sorghum",1,20,"yes","SegFormer",0.8629443,0.9264306,0.997249744367265,0.865002905465333,0.92643060696387,0.03427124,27.0185121722126,0.965728759765625
"sorghum",1,20,"yes","SegFormer",0.887258,0.9402615,0.890282542665472,0.996185632549269,0.940261478635142,0.019748688,9,0.980251312255859
"sorghum",1,20,"yes","SegFormer",0.9178444,0.95716256,0.963229832120042,0.951171206415962,0.957162541213523,0.013282776,39.0512483795333,0.986717224121094
"sorghum",1,20,"yes","SegFormer",0.9256402,0.9613844,0.951721494117929,0.971245537679104,0.961384401282749,0.012172699,28.4253408071038,0.987827301025391
"sorghum",1,20,"yes","SegFormer",0.92984766,0.9636488,0.960233066278223,0.967088855200743,0.963648767176688,0.011383057,14.560219778561,0.988616943359375
"sorghum",1,20,"yes","SegFormer",0.8722029,0.9317397,0.957525868964983,0.907305980732554,0.931739714504526,0.020740509,39.9249295553543,0.979259490966797
"sorghum",1,20,"no","SegFormer",0.94308394,0.9707084,0.970129367108219,0.971288080908358,0.97070837822545,0.014415741,21.095023109729,0.985584259033203
"sorghum",1,20,"yes","SegFormer",0.94341743,0.97088504,0.966519607089604,0.975290066389527,0.970885030226759,0.014385223,13.1529464379659,0.985614776611328
"sorghum",1,20,"yes","SegFormer",0.9417662,0.97000986,0.965242366529459,0.974824719240553,0.970009878372538,0.014823914,13.9283882771841,0.985176086425781
"sorghum",1,20,"yes","SegFormer",0.9340369,0.96589357,0.966673917096514,0.965114475398647,0.965893566815698,0.01676178,10,0.983238220214844
"sorghum",1,20,"yes","SegFormer",0.942036,0.970153,0.969236723951076,0.971070918905503,0.97015295448558,0.014694214,21.095023109729,0.985305786132812
"sorghum",1,20,"yes","SegFormer",0.9190337,0.9578088,0.945786958625696,0.970140224607557,0.957808814971362,0.021018982,19.4164878389476,0.978981018066406
"sorghum",1,21,"no","SegFormer",0.9559348,0.97747105,0.990807654506562,0.964488716303675,0.977471054582787,0.0060272217,10,0.993972778320312
"sorghum",1,21,"no","SegFormer",0.92698544,0.96210945,0.929278046727005,0.997345682498447,0.962109449483806,0.010612488,8.94427190999916,0.989387512207031
"sorghum",1,21,"yes","SegFormer",0.9315036,0.96453726,0.933546477831211,0.997656294120969,0.964537264537265,0.0099105835,7.61577310586391,0.990089416503906
"sorghum",1,21,"yes","SegFormer",0.92666507,0.9619369,0.93087508914657,0.995143163720562,0.961936866239952,0.010639191,12.6491106406735,0.989360809326172
"sorghum",1,21,"yes","SegFormer",0.9210375,0.9588959,0.924733156749102,0.995679674704919,0.958895914066218,0.01153183,11.6619037896906,0.988468170166016
"sorghum",1,21,"yes","SegFormer",0.9290965,0.9632452,0.93283246474961,0.995707912125148,0.963245236631838,0.01026535,10.6301458127346,0.989734649658203
"sorghum",1,21,"yes","SegFormer",0.92744535,0.9623571,0.928834130194925,0.998390467046931,0.96235710397387,0.010551453,6.70820393249937,0.989448547363281
"sorghum",1,21,"yes","SegFormer",0.9540566,0.9764882,0.989767898950776,0.963560132815578,0.976488201326014,0.006290436,17,0.993709564208984
"sorghum",1,21,"yes","SegFormer",0.95894724,0.9790434,0.989453416863038,0.968850244808374,0.979043448589627,0.005622864,9.8488578017961,0.994377136230469
"sorghum",1,21,"yes","SegFormer",0.94626147,0.97238886,0.992238753514527,0.953317575552929,0.972388852214345,0.0073394775,12.0830459735946,0.992660522460938
"sorghum",1,21,"yes","SegFormer",0.9526601,0.97575617,0.991632285432041,0.960380437841184,0.975756189604895,0.0064697266,11.1803398874989,0.9935302734375
"sorghum",1,21,"yes","SegFormer",0.9510417,0.9749066,0.992191369715335,0.958213743035624,0.974906597575116,0.0066871643,10.295630140987,0.993312835693359
"sorghum",1,21,"no","SegFormer",0.94867235,0.97366023,0.95166138092573,0.996700171504244,0.973660212499735,0.009475708,13,0.990524291992188
"sorghum",1,21,"yes","SegFormer",0.9533642,0.9761254,0.956722951844903,0.996331111738271,0.976125402784129,0.008563995,7.21110255092798,0.991436004638672
"sorghum",1,21,"yes","SegFormer",0.945961,0.97223014,0.948834518102166,0.996808718494236,0.972230162511249,0.010005951,8.94427190999916,0.989994049072266
"sorghum",1,21,"yes","SegFormer",0.95215845,0.975493,0.95628871139288,0.995484445216334,0.975493011679112,0.0087890625,12.6491106406735,0.9912109375
"sorghum",1,21,"yes","SegFormer",0.94443643,0.97142434,0.948086302389022,0.9959403425743,0.971424336428413,0.010295868,13.9283882771841,0.989704132080078
"sorghum",1,21,"yes","SegFormer",0.9377727,0.9678872,0.974662645563211,0.961205305776871,0.967887200786971,0.011207581,9.21954445729289,0.988792419433594
"sorghum",1,22,"no","SegFormer",0.92591816,0.96153426,0.934745762711864,0.9899035225488,0.961534270458756,0.010772705,46.3249392876019,0.989227294921875
"sorghum",1,22,"no","SegFormer",0.94817,0.9733955,0.983491069522522,0.963505176199937,0.973395545382516,0.0057640076,9,0.994235992431641
"sorghum",1,22,"yes","SegFormer",0.9520352,0.9754283,0.97742545149097,0.973439297291645,0.975428301985645,0.005367279,7.81024967590665,0.994632720947266
"sorghum",1,22,"yes","SegFormer",0.9480684,0.973342,0.980171073094868,0.966607410505769,0.973341991190046,0.005794525,9.21954445729289,0.994205474853516
"sorghum",1,22,"yes","SegFormer",0.9499828,0.9743499,0.985004452359751,0.963923454982746,0.974349940102882,0.005554199,7.07106781186548,0.99444580078125
"sorghum",1,22,"yes","SegFormer",0.9448274,0.9716311,0.983088340231197,0.96043779845934,0.971631080628383,0.006137848,9,0.993862152099609
"sorghum",1,22,"yes","SegFormer",0.94875836,0.9737055,0.982059918454175,0.965492000418279,0.973705487397617,0.005706787,7.07106781186548,0.994293212890625
"sorghum",1,22,"yes","SegFormer",0.9417729,0.97001344,0.94851246314661,0.992511779223693,0.970013430913028,0.008346558,9.48683298050514,0.991653442382812
"sorghum",1,22,"yes","SegFormer",0.93651175,0.9672152,0.953138189244384,0.981714157505048,0.967215153147926,0.009052277,24.0416305603426,0.990947723388672
"sorghum",1,22,"yes","SegFormer",0.94431806,0.9713617,0.954048791042354,0.989314561364146,0.971361696268759,0.00793457,7.21110255092798,0.9920654296875
"sorghum",1,22,"yes","SegFormer",0.9105374,0.9531741,0.918807088765712,0.990212026026475,0.953174142515827,0.013233185,48.5489443757534,0.986766815185547
"sorghum",1,22,"yes","SegFormer",0.92518675,0.96113974,0.930974660918936,0.993325106573929,0.961139755766621,0.010925293,22.6274169979695,0.98907470703125
"sorghum",1,22,"no","SegFormer",0.9355806,0.9667183,0.992660161221892,0.942097845782162,0.966718314223737,0.0061454773,11.3137084989848,0.993854522705078
"sorghum",1,22,"yes","SegFormer",0.9376747,0.967835,0.991095543551654,0.945641232132072,0.967834992066926,0.0059547424,8.94427190999916,0.994045257568359
"sorghum",1,22,"yes","SegFormer",0.9432924,0.9708188,0.989914207993304,0.952446144554057,0.970818797455366,0.0054244995,11.4017542509914,0.994575500488281
"sorghum",1,22,"yes","SegFormer",0.93624175,0.9670711,0.993628408801291,0.941896517012281,0.967071128842218,0.0060768127,10.295630140987,0.993923187255859
"sorghum",1,22,"yes","SegFormer",0.93608767,0.9669889,0.992873202392568,0.942419971813972,0.966988927450008,0.006095886,11.1803398874989,0.993904113769531
"sorghum",1,22,"yes","SegFormer",0.9352492,0.96654135,0.992197769579782,0.942178377290115,0.966541368912388,0.0061798096,11.3137084989848,0.993820190429688
"sorghum",1,23,"no","SegFormer",0.90306205,0.9490621,0.926362179487179,0.972902465707313,0.949062102368345,0.0047340393,9.21954445729289,0.995265960693359
"sorghum",1,23,"no","SegFormer",0.83871853,0.912286,0.988196381088268,0.84720600500417,0.912285953777991,0.011177063,19,0.988822937011719
"sorghum",1,23,"yes","SegFormer",0.83889383,0.91238964,0.996117399315609,0.841645815957743,0.912389620565987,0.011089325,10.770329614269,0.988910675048828
"sorghum",1,23,"yes","SegFormer",0.8377421,0.911708,0.994416343690468,0.841701417848207,0.911708022163334,0.011184692,13,0.988815307617188
"sorghum",1,23,"yes","SegFormer",0.85571754,0.9222498,0.996385697689428,0.85838198498749,0.922249768511604,0.009929657,10.816653826392,0.990070343017578
"sorghum",1,23,"yes","SegFormer",0.84280384,0.9146973,0.984179850124896,0.854378648874062,0.914697303410917,0.010932922,19,0.989067077636719
"sorghum",1,23,"yes","SegFormer",0.84803426,0.91776896,0.957135957498189,0.881512371420628,0.917768965816666,0.010837555,10.6301458127346,0.989162445068359
"sorghum",1,23,"yes","SegFormer",0.91029507,0.9530413,0.940583510899852,0.965833543717916,0.953041312019929,0.0043144226,10,0.995685577392578
"sorghum",1,23,"yes","SegFormer",0.90121496,0.9480411,0.941122812836885,0.955061853067407,0.948041099323365,0.0047454834,10,0.995254516601562
"sorghum",1,23,"yes","SegFormer",0.9056619,0.95049584,0.930020937349009,0.971892619708828,0.950495864367721,0.004589081,8.24621125123532,0.995410919189453
"sorghum",1,23,"yes","SegFormer",0.8856448,0.93935484,0.901757374003252,0.980223849196331,0.939354838709677,0.0057373047,9.05538513813742,0.9942626953125
"sorghum",1,23,"yes","SegFormer",0.89972776,0.9472176,0.922475673951188,0.973323234873348,0.947217558658532,0.004917145,10,0.995082855224609
"sorghum",1,23,"no","SegFormer",0.8025283,0.8904474,0.969457609268036,0.823345259391771,0.890447400241838,0.017280579,13.4164078649987,0.982719421386719
"sorghum",1,23,"yes","SegFormer",0.80351865,0.89105666,0.965547841520071,0.827236135957066,0.891056675578679,0.017253876,18.0277563773199,0.982746124267578
"sorghum",1,23,"yes","SegFormer",0.8075544,0.89353263,0.972927420204361,0.826118067978533,0.893532627098147,0.016792297,16,0.983207702636719
"sorghum",1,23,"yes","SegFormer",0.8021786,0.8902321,0.968947368421053,0.823345259391771,0.890232108317215,0.017318726,14,0.982681274414062
"sorghum",1,23,"yes","SegFormer",0.7932313,0.8846949,0.969664658527483,0.813416815742397,0.884694895055573,0.01808548,12.6491106406735,0.981914520263672
"sorghum",1,23,"yes","SegFormer",0.790099,0.88274336,0.954744069912609,0.820840787119857,0.882743362831858,0.018600464,24,0.981399536132812
"sorghum",1,24,"no","SegFormer",0.93389416,0.9658172,0.962155135057056,0.969507313878175,0.965817232754558,0.0035972595,8.06225774829855,0.996402740478516
"sorghum",1,24,"no","SegFormer",0.94599146,0.9722463,0.958674366055737,0.986207965287463,0.972246269796812,0.00415802,8.06225774829855,0.995841979980469
"sorghum",1,24,"yes","SegFormer",0.93981117,0.9689718,0.951366419433521,0.987241076501885,0.968971810991685,0.0046691895,9.8488578017961,0.995330810546875
"sorghum",1,24,"yes","SegFormer",0.94136196,0.9697954,0.953340985079096,0.986827832016117,0.969795421087365,0.0045394897,10.6301458127346,0.995460510253906
"sorghum",1,24,"yes","SegFormer",0.94189256,0.9700769,0.953547550144696,0.987189420941164,0.970076901601482,0.004497528,8.48528137423857,0.995502471923828
"sorghum",1,24,"yes","SegFormer",0.9459312,0.97221446,0.958856626142871,0.985949687483858,0.972214440341271,0.0041618347,7.28010988928052,0.995838165283203
"sorghum",1,24,"yes","SegFormer",0.9460303,0.9722668,0.958860759493671,0.9860529986053,0.972266788906716,0.0041542053,9,0.995845794677734
"sorghum",1,24,"yes","SegFormer",0.92956275,0.96349573,0.957061822359446,0.970016738228659,0.963495735145294,0.0038528442,10,0.996147155761719
"sorghum",1,24,"yes","SegFormer",0.9337133,0.96572053,0.965790814469758,0.965650243795939,0.965720524017467,0.0035934448,7.81024967590665,0.996406555175781
"sorghum",1,24,"yes","SegFormer",0.9355672,0.96671116,0.958243958243958,0.975329306455134,0.966711147978505,0.0035209656,9.05538513813742,0.996479034423828
"sorghum",1,24,"yes","SegFormer",0.92822266,0.9627754,0.957200402819738,0.968415690269995,0.962775386173715,0.0039253235,10.6301458127346,0.996074676513672
"sorghum",1,24,"yes","SegFormer",0.93685925,0.96740043,0.970553765016115,0.964267520558911,0.967400430766984,0.0034065247,7,0.996593475341797
"sorghum",1,24,"no","SegFormer",0.94722897,0.97289944,0.983568972105464,0.962458869279091,0.972899421703141,0.002735138,5.09901951359278,0.997264862060547
"sorghum",1,24,"yes","SegFormer",0.94785345,0.9732287,0.97730186260463,0.969189350882441,0.97322870123531,0.0027198792,5,0.997280120849609
"sorghum",1,24,"yes","SegFormer",0.949165,0.9739196,0.978848768696178,0.969039784624589,0.973919579105599,0.0026474,5,0.997352600097656
"sorghum",1,24,"yes","SegFormer",0.9465312,0.9725312,0.984224230356869,0.961112772958421,0.972531214528944,0.0027694702,5,0.997230529785156
"sorghum",1,24,"yes","SegFormer",0.9446771,0.9715516,0.981751546155608,0.961561471731977,0.971551626430919,0.002872467,5.8309518948453,0.997127532958984
"sorghum",1,24,"yes","SegFormer",0.94733745,0.97295666,0.982905982905983,0.963206700568352,0.972956639975827,0.0027313232,5.3851648071345,0.997268676757812
"sorghum",1,26,"no","SegFormer",0.86556196,0.927937,0.917190604945109,0.938938171146535,0.927936983998814,0.016681671,27.0739727413618,0.983318328857422
"sorghum",1,26,"no","SegFormer",0.83501846,0.9100927,0.864391353811149,0.960896398219344,0.910092710154996,0.028633118,41.0365690573664,0.971366882324219
"sorghum",1,26,"yes","SegFormer",0.79502517,0.8858095,0.826154519588531,0.954750101173614,0.885809494755122,0.037124634,54.744862772684,0.962875366210938
"sorghum",1,26,"yes","SegFormer",0.8102056,0.8951531,0.84710212006954,0.948983205180089,0.895153112958832,0.033527374,58.5234995535981,0.966472625732422
"sorghum",1,26,"yes","SegFormer",0.8725476,0.9319364,0.921429984177215,0.942685147713476,0.931936387277456,0.020767212,30.8058436014987,0.979232788085938
"sorghum",1,26,"yes","SegFormer",0.83202314,0.9083108,0.874353513842409,0.945012140833671,0.908310744283856,0.028774261,57.706152185014,0.971225738525391
"sorghum",1,26,"yes","SegFormer",0.85177445,0.91995484,0.902655728925781,0.937929987859166,0.919954848233003,0.024616241,43.0116263352131,0.975383758544922
"sorghum",1,26,"yes","SegFormer",0.8511787,0.9196073,0.880724142141898,0.962082305075702,0.91960728060948,0.019241333,21.0237960416286,0.980758666992188
"sorghum",1,26,"yes","SegFormer",0.8583806,0.9237942,0.909725814795654,0.938304542119656,0.923794201661359,0.017707825,24.5967477524977,0.982292175292969
"sorghum",1,26,"yes","SegFormer",0.86782074,0.92923343,0.932321740298107,0.926165543920496,0.929233445979857,0.01613617,26.9258240356725,0.983863830566406
"sorghum",1,26,"yes","SegFormer",0.86637336,0.928403,0.918006063965051,0.93903821783499,0.928403039944608,0.01656723,27.2946881279124,0.983432769775391
"sorghum",1,26,"yes","SegFormer",0.8677486,0.9291921,0.912219259068856,0.946808510638298,0.929192099363432,0.016506195,28.6356421265527,0.983493804931641
"sorghum",1,26,"no","SegFormer",0.8834277,0.9381063,0.923122428675146,0.953584622649371,0.938106298674682,0.017280579,36.1247837363769,0.982719421386719
"sorghum",1,26,"yes","SegFormer",0.8807443,0.9365912,0.899485920356019,0.976889530846365,0.93659121171771,0.018165588,30.6757233003559,0.981834411621094
"sorghum",1,26,"yes","SegFormer",0.8744368,0.93301284,0.889386881530908,0.981139412794089,0.93301283744519,0.019348145,28.1602556806574,0.98065185546875
"sorghum",1,26,"yes","SegFormer",0.89327484,0.9436293,0.926771126289005,0.961112191328019,0.943629322570088,0.015769958,40.1123422402632,0.984230041503906
"sorghum",1,26,"yes","SegFormer",0.8805133,0.9364606,0.922357822139605,0.951001361073303,0.936460612691466,0.017723083,36.1247837363769,0.982276916503906
"sorghum",1,26,"yes","SegFormer",0.88356376,0.938183,0.921895109395109,0.955056803977667,0.938183008854387,0.017284393,30.5941170815567,0.982715606689453
"sorghum",1,27,"no","SegFormer",0.9128273,0.9544273,0.918306102034011,0.993506493506494,0.954427308958586,0.0040130615,7.28010988928052,0.995986938476562
"sorghum",1,27,"no","SegFormer",0.91872483,0.95764107,0.950229071220325,0.965169569202566,0.957641050753786,0.0046195984,7.81024967590665,0.995380401611328
"sorghum",1,27,"yes","SegFormer",0.9185898,0.9575677,0.952557036210144,0.96263131918494,0.957567681301725,0.0046157837,7.07106781186548,0.995384216308594
"sorghum",1,27,"yes","SegFormer",0.9255319,0.96132594,0.947725404220334,0.975322569273073,0.961325966850829,0.004245758,4.47213595499958,0.995754241943359
"sorghum",1,27,"yes","SegFormer",0.9241913,0.9606023,0.937336464273734,0.985052527673976,0.960602310231023,0.004371643,3.16227766016838,0.995628356933594
"sorghum",1,27,"yes","SegFormer",0.9176171,0.9570389,0.949795153114367,0.964393992808292,0.957038902882732,0.0046844482,8.48528137423857,0.995315551757812
"sorghum",1,27,"yes","SegFormer",0.9240642,0.9605337,0.951692158626895,0.969540999788479,0.96053366862252,0.004310608,5,0.995689392089844
"sorghum",1,27,"yes","SegFormer",0.9161597,0.95624566,0.923471102150538,0.991432178932179,0.9562456506611,0.0038375854,8.54400374531753,0.996162414550781
"sorghum",1,27,"yes","SegFormer",0.9051582,0.95021844,0.912906174686279,0.990710678210678,0.950218416158471,0.0043907166,9.8488578017961,0.995609283447266
"sorghum",1,27,"yes","SegFormer",0.90909094,0.95238096,0.923572275885443,0.983044733044733,0.952380952380952,0.00415802,8.94427190999916,0.995841979980469
